method	gene	primary_AUROC	primary_AUPRC	primary_BA
pct	ZCWPW2	0.6301068510370836	0.46649828339858285	0.6066939032055312
z	INPP1	0.6301068510370836	0.44772164664280045	0.6499057196731616
rz	CDR2L	0.6301068510370835	0.5328524132981435	0.538497800125707
pct	DNPEP	0.6301068510370835	0.522021790874126	0.555311125078567
rz	ABRACL	0.6301068510370835	0.5199037603666166	0.5406976744186047
pct	DEPTOR	0.6301068510370835	0.50217152283766	0.4795725958516657
pct	AMIGO2	0.6301068510370835	0.49280899575927317	0.5317410433689503
z	TMEM263	0.6301068510370835	0.4922038897230471	0.5174418604651163
pct	SYNPO	0.6301068510370835	0.4839236390573909	0.4723444374607165
pct	G2E3	0.6301068510370835	0.45638762547457884	0.464487743557511
pct	SIGLEC17P	0.6301068510370835	0.4474997745170913	0.44311753614079197
pct	CENPW	0.6301068510370835	0.44256187345722775	0.43746071653048396
pct	ATR	0.6301068510370835	0.4423676304851668	0.4956002514142049
pct	RGS7	0.6299497171590196	0.4414228245450454	0.4453174104336895
pct	EXD1	0.6299497171590195	0.5247222101381079	0.4627592708988058
z	SNHG9	0.6299497171590195	0.49955987801704616	0.4706159648020113
pct	AP1B1	0.6299497171590195	0.47051507172664314	0.4319610307982401
pct	RASA3	0.6299497171590195	0.46198638419963567	0.4941860465116279
pct	PNRC1	0.6299497171590195	0.46004940787549076	0.3801068510370836
rz	PAX5	0.6299497171590194	0.5296622183611134	0.5674104336895035
pct	TMEM221	0.6297925832809554	0.4998374545879062	0.4968573224387178
pct	CCDC73	0.6297925832809554	0.4962297046284896	0.5531112507856695
z	ZNF883	0.6297925832809554	0.48829645933274796	0.5136706473915776
rz	KLF10	0.6297925832809554	0.48057804089085887	0.48852922690131995
rz	SMAGP	0.6297925832809554	0.4675506542032996	0.6037083595223129
pct	TMC5	0.6297925832809554	0.4622738799492695	0.497171590194846
